"","espn_id","search_rank","sportradar_id","injury_status","birth_city","swish_id","birth_date","practice_description","pandascore_id","active","birth_state","stats_id","injury_start_date","injury_notes","birth_country","hashtag","status","news_updated","years_exp","search_full_name","rotowire_id","team","full_name","practice_participation","sport","last_name","search_last_name","fantasy_positions","weight","fantasy_data_id","age","metadata","search_first_name","opta_id","first_name","gsis_id","team_abbr","college","yahoo_id","position","oddsjam_id","rotoworld_id","depth_chart_position","number","injury_body_part","high_school","depth_chart_order","height","player_id"
"10353",3042468,9999999,"99c3a17f-afdd-4150-ba51-2120b61823fe",NA,NA,728201,"1994-11-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#christiandilauro-NFL-FA-61","Active",1691094646905,5,"christiandilauro",13141,NA,"Christian DiLauro",NA,"nfl","DiLauro","dilauro","OL","300",20268,28,"1116853117283991552","christian",NA,"Christian","00-0034250",NA,"Illinois",31453,"T",NA,NA,NA,61,NA,"Green (OH)",NA,"78","5531"
"10354",3119195,493,"d8d9b161-7ef4-42bf-89b7-7edf806a0ad1","Questionable",NA,832900,"1996-04-13",NA,NA,"TRUE",NA,832900,NA,NA,NA,"#chaseedmonds-NFL-TB-22","Active",1723069523473,6,"chaseedmonds",12667,"TB","Chase Edmonds",NA,"nfl","Edmonds","edmonds","RB","201",19919,28,"1113708733503926272","chase",NA,"Chase","00-0034681",NA,"Fordham",31104,"RB","F7C8A3124C44",13255,"RB",22,"Undisclosed","Central Dauphin East (PA)",3,"69","5000"
"10355",3126081,9999999,"cc67f4a1-99e9-48a9-84f4-245d7425ba6f",NA,NA,833394,"1997-09-12",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#olaadeniyi-NFL-FA-0","Active",1672338022047,4,"olaadeniyi",12574,NA,"Ola Adeniyi",NA,"nfl","Adeniyi","adeniyi","LB","248",20180,25,"1116853067459854336","ola",NA,"Ola","00-0034204",NA,"Toledo",31484,"LB",NA,NA,NA,0,NA,"George Bush (TX)",NA,"73","5183"
"10356",NA,9999999,"46f14c92-0b9a-45e6-b502-118b901cb3c4",NA,NA,1120707,"2000-04-13",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#christianhaynes-NFL-SEA-64","Active",1714189229032,0,"christianhaynes",17764,"SEA","Christian Haynes",NA,"nfl","Haynes","haynes","OL","318",NA,24,"1113708721671794688","christian",NA,"Christian",NA,NA,"UConn",NA,"OL","2D88973EF05F",NA,"OL",64,NA,"Bowie (MD)",NA,"74","11704"
"10357",12453,9999999,"f52bebd5-4f53-4f82-b91f-12761b2fd8b7",NA,NA,NA,"1987-01-24",NA,NA,"FALSE",NA,297119,NA,NA,NA,"#briancushing-NFL-FA-56","Inactive",1548793504577,11,"briancushing",6071,NA,"Brian Cushing",NA,"nfl","Cushing","cushing","LB","255",8571,33,NA,"brian",NA,"Brian",NA,NA,"Southern California",9279,"LB",NA,5206,NA,56,NA,"Bergen Catholic (NJ)",NA,"6'3""","373"
"10358",14610,9999999,"8ec84057-a244-491c-8f5e-36252a8ca70e",NA,NA,NA,"1989-06-01",NA,NA,"FALSE",NA,580909,NA,NA,NA,"#michaelpreston-NFL-FA-14","Inactive",NA,3,"michaelpreston",NA,NA,"Michael Preston",NA,"nfl","Preston","preston","WR","206",14806,28,NA,"michael",NA,"Michael",NA,NA,"Heidelberg - OH",25144,"WR",NA,NA,NA,14,NA,NA,NA,"6'5""","1313"
"10359",NA,9999999,"",NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,"#billbelichick-NFL-FA-0","Inactive",NA,0,"billbelichick",NA,NA,"Bill Belichick",NA,"nfl","Belichick","belichick",NA,"",18856,NA,"false","bill",NA,"Bill",NA,NA,NA,NA,NA,NA,8354,NA,0,NA,NA,NA,"","4016"
"10360",2566345,9999999,"828cac4b-3020-4e02-b1d3-ae4515941152",NA,NA,NA,"1993-03-16",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#drewiddings-NFL-FA-71","Inactive",1535221229823,6,"drewiddings",11520,NA,"Drew Iddings",NA,"nfl","Iddings","iddings","DL","290",18659,28,"1116852910605467648","drew",NA,"Drew",NA,NA,"South Dakota",29959,"DE",NA,NA,NA,71,NA,"Stevens",NA,"77","3839"
"10361",3052513,9999999,"ec7404cc-ff2c-4afb-aebc-3cde1322d5de","Questionable",NA,733268,"1994-11-15",NA,NA,"TRUE",NA,NA,NA,"Surgery",NA,"#samtevi-NFL-FA-71","Active",1630350336375,5,"samtevi",11821,NA,"Sam Tevi",NA,"nfl","Tevi","tevi","OL","315",19118,27,"1116852943916630016","sam",NA,"Sam","00-0033578",NA,"Utah",30303,"OT",NA,NA,NA,71,"Knee - ACL","Trinity (TX)",NA,"77","4272"
"10362",3078660,9999999,"c67e52b1-0801-4a6c-802c-32cdc78bb7c9",NA,NA,NA,"1993-06-04",NA,NA,"FALSE",NA,617316,NA,NA,NA,"#joecallahan-NFL-FA-2","Inactive",1575217211492,6,"joecallahan",11441,NA,"Joe Callahan",NA,"nfl","Callahan","callahan","QB","216",18525,28,NA,"joe",NA,"Joe","00-0032630",NA,"Wesley",29722,"QB",NA,NA,NA,2,NA,"Holy Spirit (NJ)",NA,"73","3717"
"10363",2979495,9999999,"0d48f293-b85e-46f7-9c43-7fd0779105ca",NA,NA,NA,"1993-07-19",NA,NA,"TRUE",NA,696104,NA,NA,NA,"#mitchellpaige-NFL-FA-83","Active",NA,5,"mitchellpaige",12258,NA,"Mitchell Paige",NA,"nfl","Paige","paige","WR","176",19638,28,"1116853013114257408","mitchell",NA,"Mitchell",NA,NA,"Indiana",30863,"WR",NA,NA,NA,83,NA,"Guerin Catholic (IN)",NA,"67","4727"
"10364",NA,9999999,"01831580-f0dd-11ed-b8be-811e1be6b8e1",NA,NA,1128787,"1999-11-01",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#keidronsmith-NFL-DEN-43","Active",1703636718389,1,"keidronsmith",16806,"DEN","Keidron Smith",NA,"nfl","Smith","smith","DB","210",NA,24,"1113708822989402112","keidron",NA,"Keidron",NA,NA,"Kentucky",NA,"DB","6C8009CD4B4B",NA,"DB",43,NA,"Oxbridge Academy (FL)",NA,"74","11395"
"10365",3052541,9999999,"e674b447-54ee-4b67-ad3c-09c10b776e68",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"#terencewaugh-NFL-FA-49","Active",NA,5,"terencewaugh",NA,NA,"Terence Waugh",NA,"nfl","Waugh","waugh","LB","262",19717,NA,"1116853025797832704","terence",NA,"Terence",NA,NA,"Kent State",30924,"LB",NA,NA,NA,49,NA,"Henry County",NA,"73","4812"
"10366",2980115,9999999,"901c84c7-ef46-4c9f-9941-ac8becc02986",NA,NA,694626,"1992-10-20",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#brianpoole-NFL-IND-33","Active",1634742939434,6,"brianpoole",11319,"IND","Brian Poole",NA,"nfl","Poole","poole","DB","213",18469,29,"1116852893752754176","brian",NA,"Brian","00-0032596",NA,"Florida",29655,"CB",NA,11805,NA,33,NA,"Southeast (FL)",NA,"69","3669"
"10367",NA,603,"7495a11d-6782-4dc1-9186-d2a2cca205d4",NA,NA,1176726,"2001-07-08",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#marshawnkneeland-NFL-DAL-94","Active",1722438038398,0,"marshawnkneeland",17779,"DAL","Marshawn Kneeland",NA,"nfl","Kneeland","kneeland","DL","268",NA,23,"1113708854102749185","marshawn",NA,"Marshawn",NA,NA,"Western Michigan",NA,"DL","93C62A2B36CF",NA,"LDE",94,NA,"Godwin Heights (MI)",2,"75","11694"
"10368",13234,9999999,"f0f60621-a075-41f6-a07d-74fd9e1348f2",NA,NA,301132,"1987-01-06",NA,NA,"TRUE",NA,301132,NA,NA,NA,"#ndamukongsuh-NFL-FA-74","Active",1703128826074,13,"ndamukongsuh",6537,NA,"Ndamukong Suh",NA,"nfl","Suh","suh","DL","307",11382,36,"1116853178957037568","ndamukong",NA,"Ndamukong","00-0027855",NA,"Nebraska",23977,"DT",NA,5593,NA,74,NA,"Grant (OR)",NA,"76","594"
"10369",NA,524,"e480b9d0-d254-11ec-b16e-cf7159baf83d","Questionable",NA,948705,"1998-04-08",NA,NA,"TRUE",NA,NA,NA,"Sprain",NA,"#rodneywilliams-NFL-PIT-87","Active",1722456043858,2,"rodneywilliams",16480,"PIT","Rodney Williams",NA,"nfl","Williams","williams","TE","235",NA,26,"1113708822003740672","rodney",NA,"Rodney",NA,NA,"Tennessee-Martin",NA,"TE","7407ECA2B59C",NA,"TE",87,"Shoulder - AC Joint","Germantown (TN)",5,"76","8757"
"10370",2516310,9999999,"d33249f0-02fb-4c18-a73a-af8930ad27af",NA,NA,NA,"1991-10-17",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#dillonday-NFL-FA-77","Inactive",1513822801339,7,"dillonday",10866,NA,"Dillon Day",NA,"nfl","Day","day","OL","299",17506,30,NA,"dillon",NA,"Dillon","00-0031698",NA,"Mississippi State",28722,"C",NA,NA,NA,77,NA,"West Monroe (LA)",NA,"76","2991"
"10371",2582441,9999999,"df6aa22c-9baf-421d-af09-8bc6638731f6",NA,NA,NA,"1992-04-17",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#johnlowdermilk-NFL-FA-33","Inactive",NA,1,"johnlowdermilk",10809,NA,"John Lowdermilk",NA,"nfl","Lowdermilk","lowdermilk","DB","210",17125,26,NA,"john",NA,"John",NA,NA,"Iowa",28686,"CB",NA,NA,NA,33,NA,NA,NA,"6'1""","2657"
"10372",NA,9999999,"77921652-c664-4511-91c7-77027bbb2647",NA,NA,1058693,"1998-09-15",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#calebhuntley-NFL-FA-42","Active",1703034057314,2,"calebhuntley",15239,NA,"Caleb Huntley",NA,"nfl","Huntley","huntley","RB","229",NA,24,"1116853414882443264","caleb",NA,"Caleb",NA,NA,"Ball State",NA,"RB",NA,NA,NA,42,NA,"Locust Grove (GA)",NA,"70","7741"
"10373",2577023,9999999,"003f8716-bc1a-4328-9a98-80ed932eb4e5",NA,NA,NA,"1992-02-15",NA,NA,"FALSE",NA,590686,NA,NA,NA,"#terronward-NFL-FA-28","Inactive",1521174601778,5,"terronward",10596,NA,"Terron Ward",NA,"nfl","Ward","ward","RB","201",17089,28,NA,"terron",NA,"Terron",NA,NA,"Oregon State",28832,"RB",NA,NA,NA,28,NA,"De La Salle HS (CA)",NA,"5'7""","2621"
"10374",15000,9999999,"fa68cd74-e645-4935-95f7-9dee35239853",NA,NA,NA,"1988-09-21",NA,NA,"FALSE",NA,405003,NA,NA,NA,"#evanrodriguez-NFL-FA-48","Inactive",NA,3,"evanrodriguez",NA,NA,"Evan Rodriguez",NA,"nfl","Rodriguez","rodriguez","TE","239",14193,29,NA,"evan",NA,"Evan",NA,NA,"Temple",NA,"TE",NA,NA,NA,48,NA,NA,NA,"6'1""","1152"
"10375",NA,392,"22bcc3a0-e78b-11ed-ace7-9394322a6842",NA,NA,1049250,"1998-08-03",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#terrellbynum-NFL-LV-34","Active",1722293408346,1,"terrellbynum",17423,"LV","Terrell Bynum",NA,"nfl","Bynum","bynum","WR","188",NA,26,"1116852652563496960","terrell",NA,"Terrell",NA,NA,"USC",NA,"WR","97FE148DDC76",NA,"SWR",34,NA,"St. John Bosco (CA)",NA,"72","11115"
"10376",3126065,9999999,"cc100593-db21-4a2f-a6d2-607bdcea88ad",NA,NA,NA,"1996-05-20",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#joelowery-NFL-FA-74","Active",NA,3,"joelowery",13957,NA,"Joe Lowery",NA,"nfl","Lowery","lowery","OL","304",21430,25,"1116853262314635264","joe",NA,"Joe"," 00-0035066",NA,"Ohio",32350,"G",NA,NA,NA,74,NA,"Tallmadge",NA,"78","6513"
"10377",3049852,9999999,"b77e484f-b699-41a4-b4db-167368c5144c",NA,NA,NA,"1994-12-30",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#treyrobinson-NFL-FA-0","Active",NA,5,"treyrobinson",12244,NA,"Trey Robinson",NA,"nfl","Robinson","robinson","DB","220",19601,27,"1116853008269836288","trey",NA,"Trey",NA,NA,"Furman",30852,"FS",NA,NA,NA,0,NA,"Dorman (SC)",NA,"74","4698"
"10378",3057987,9999999,"ccd5239f-e8ba-484c-acf5-af0bd9f6dadc",NA,NA,748755,"1995-03-10",NA,NA,"TRUE",NA,748755,NA,NA,NA,"#daeseanhamilton-NFL-FA-87","Active",1700592919473,4,"daeseanhamilton",12654,NA,"DaeSean Hamilton",NA,"nfl","Hamilton","hamilton","WR","206",19916,27,"1116853047809540096","daesean",NA,"DaeSean","00-0034370",NA,"Penn State",31083,"WR",NA,13174,NA,87,NA,"Mountain View (VA)",NA,"73","4998"
"10379",4259327,9999999,"f9d1c515-b89a-4c44-912d-2985acb16999",NA,NA,1068306,"1995-05-02",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#ryananderson-NFL-FA-17","Active",1690297514557,4,"ryananderson",14158,NA,"Ryan Anderson",NA,"nfl","Anderson","anderson","P","197",20515,28,"1116853261068926976","ryan",NA,"Ryan",NA,NA,"Rutgers",32380,"P",NA,NA,NA,17,NA,"DeWitt (MI)",NA,"73","6504"
"10380",3924319,9999999,"49bf0cd8-c01f-4d31-b6f1-fdda02b4999f","Questionable",NA,882337,"1996-11-18",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#terezhall-NFL-FA-0","Inactive",1691185505622,4,"terezhall",13861,NA,"Terez Hall",NA,"nfl","Hall","hall","LB","240",20784,26,"1116853185806336000","terez",NA,"Terez"," 00-0034962",NA,"Missouri",32230,"LB",NA,NA,NA,0,"Undisclosed","King (GA)",NA,"74","5990"
"10381",NA,356,"559d5222-0403-4a14-94c7-c7bd5072c939",NA,NA,1175182,"2000-06-12",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#cadestover-NFL-HOU-87","Active",1723300261252,0,"cadestover",17794,"HOU","Cade Stover",NA,"nfl","Stover","stover","TE","251",NA,24,"1113708785060311040","cade",NA,"Cade",NA,NA,"Ohio State",NA,"TE","54048CAE6A00",NA,"TE",87,NA,"Lexington (OH)",3,"76","11599"
"10382",12895,9999999,"cee49408-2e91-487a-a8ec-d3314ebf539d",NA,NA,291557,"1986-01-03",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#stevemclendon-NFL-FA-96","Active",1618428624230,13,"stevemclendon",7168,NA,"Steve McLendon",NA,"nfl","McLendon","mclendon","DL","310",11767,36,"1116853289695051776","steve",NA,"Steve","00-0026564",NA,"Troy",9673,"DT",NA,5684,NA,96,NA,"Carroll (AL)",NA,"75","667"
"10383",3115366,9999999,"e0a27785-ab78-4d51-8a8e-8fb9896956fd",NA,NA,NA,"1995-10-12",NA,NA,"FALSE",NA,822012,NA,NA,NA,"#malachidupre-NFL-FA-8","Inactive",1564341612771,5,"malachidupre",11854,NA,"Malachi Dupre",NA,"nfl","Dupre","dupre","WR","195",19089,26,NA,"malachi",NA,"Malachi","00-0033305",NA,"Louisiana State",30360,"WR",NA,12336,NA,8,NA,"John Curtis Christian (LA)",NA,"74","4243"
"10384",2974565,9999999,"71de2b06-2795-447a-8740-38c309a94c92",NA,NA,NA,"1994-09-19",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#chrisbordelon-NFL-FA-60","Active",NA,5,"chrisbordelon",NA,NA,"Chris Bordelon",NA,"nfl","Bordelon","bordelon","OL","315",19378,27,"1116852977953406976","chris",NA,"Chris",NA,NA,"Nicholls State",30675,"G",NA,NA,NA,60,NA,"St. John (LA)",NA,"78","4506"
"10385",NA,637,"74cda487-2026-42e0-ae32-77f3502cfb11",NA,NA,1110301,"2000-08-07",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#tyquanthornton-NFL-NE-11","Active",1723220441901,2,"tyquanthornton",15831,"NE","Tyquan Thornton",NA,"nfl","Thornton","thornton","WR","185",NA,24,"1113708792689750016","tyquan",NA,"Tyquan",NA,NA,"Baylor",NA,"WR","5678AD8CF517",NA,"SWR",11,NA,"Booker T. Washington (FL)",6,"74","8188"
"10386",NA,388,"ae900153-c5cb-477f-86e0-e5e1378c30cf",NA,NA,1050233,"1999-05-25",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#benmason-NFL-LAC-44","Active",1712091658540,3,"benmason",15469,"LAC","Ben Mason",NA,"nfl","Mason","mason","TE","254",NA,25,"1113708693091807232","ben",NA,"Ben",NA,NA,"Michigan",NA,"FB","1BDB9F1F1FB2",NA,"RB",44,NA,"Newtown (CT)",7,"75","7808"
"10387",3126002,9999999,"d90a2ae8-cbd6-40cd-a545-3501c93c0822",NA,NA,837503,"1996-06-08",NA,NA,"TRUE",NA,837503,NA,NA,NA,"#christianblake-NFL-FA-39","Active",1661285131638,4,"christianblake",13083,NA,"Christian Blake",NA,"nfl","Blake","blake","WR","182",20224,26,"1116853075932348416","christian",NA,"Christian","00-0034132",NA,"Northern Illinois",31347,"WR",NA,NA,NA,39,NA,"Cardinal Gibbons (FL)",NA,"73","5241"
"10388",NA,9999999,"285f0f30-c746-11ed-a417-e98be2828227",NA,NA,1056958,"1998-07-03",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#leonardjohnson-NFL-FA-0","Active",1691358309000,1,"leonardjohnson",17205,NA,"Leonard Johnson",NA,"nfl","Johnson","johnson","DB","194",NA,25,"1116852645806473216","leonard",NA,"Leonard",NA,NA,"Duke",NA,"CB",NA,NA,NA,0,NA,"Hayden (AL)",NA,"72","10868"
"10389",NA,9999999,"",NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,"#andrewwellock-NFL-FA-0","Inactive",NA,0,"andrewwellock",NA,NA,"Andrew Wellock",NA,"nfl","Wellock","wellock","K","",21620,NA,"false","andrew",NA,"Andrew",NA,NA,NA,NA,"K",NA,NA,NA,0,NA,NA,NA,"","6703"
"10390",3068715,1436,"622c2cf0-a29e-4943-8819-f9dc48f3d7a0",NA,NA,824269,"1994-03-16",NA,NA,"TRUE",NA,824269,NA,NA,NA,"#kaarevedvik-NFL-FA-0","Active",1631108104037,4,"kaarevedvik",13131,NA,"Kaare Vedvik",NA,"nfl","Vedvik","vedvik","K","210",20248,27,"1116853106382995456","kaare",NA,"Kaare","00-0034202",NA,"Marshall",31421,"K",NA,13603,NA,0,NA,"McPherson (KS)",NA,"75","5460"
"10391",3122420,9999999,"cd9b9d93-4368-4495-803e-f5d2524c8468",NA,NA,835401,"1995-10-09",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jordanbrailford-NFL-FA-49","Active",1606965935297,3,"jordanbrailford",13435,NA,"Jordan Brailford",NA,"nfl","Brailford","brailford","DL","252",21040,27,"1116853181138075648","jordan",NA,"Jordan"," 00-0035319",NA,"Oklahoma State",32085,"DE",NA,NA,NA,49,NA,"Booker T. Washington (OK)",NA,"75","5954"
"10392",17071,9999999,"5165ce25-382b-4809-83b7-8c66d93c2aef",NA,NA,495347,"1990-08-29",NA,NA,"TRUE",NA,495347,NA,NA,NA,"#zachkerr-NFL-FA-69","Active",1642608614361,8,"zachkerr",9637,NA,"Zach Kerr",NA,"nfl","Kerr","kerr","DL","335",16226,31,"1116852770830286848","zach",NA,"Zach","00-0031105",NA,"Delaware",27905,"DE",NA,NA,NA,69,NA,"Quince Orchard (MD)",NA,"74","1965"
"10393",2577808,913,"865d8df9-06ec-40c3-8c71-637f9fd0bcbf",NA,NA,NA,"1992-06-28",NA,NA,"TRUE",NA,605784,NA,NA,NA,"#dariusjennings-NFL-FA-86","Active",1629761455179,7,"dariusjennings",10718,NA,"Darius Jennings",NA,"nfl","Jennings","jennings","WR","180",17070,29,"1116852816619503616","darius",NA,"Darius","00-0031972",NA,"Virginia",29038,"WR",NA,NA,NA,86,NA,"Gilman School (MD)",NA,"70","2602"
"10394",3057956,455,"c85c0efc-3391-4a8e-b8a4-370b32fd09ce",NA,NA,1115236,"1995-09-07",NA,NA,"TRUE",NA,1115236,NA,NA,NA,"#zachsieler-NFL-MIA-92","Active",1705343457739,6,"zachsieler",13011,"MIA","Zach Sieler",NA,"nfl","Sieler","sieler","DL","300",20051,28,"1113708740021874688","zach",NA,"Zach","00-0034285",NA,"Ferris State",31208,"DT","E637620C4D93",NA,"LDE",92,NA,"Pinckney (MI)",1,"78","5297"
"10395",NA,9999999,"",NA,NA,NA,"1994-11-06",NA,NA,"TRUE",NA,823069,NA,NA,NA,"#skylerhoward-NFL-SEA-0","Active",NA,1,"skylerhoward",NA,"SEA","Skyler Howard",NA,"nfl","Howard","howard","QB","209",19574,23,"1116853043384549376","skyler",NA,"Skyler",NA,NA,"West Virginia",30758,"QB",NA,NA,NA,0,NA,NA,NA,"5'11""","4936"
"10396",12613,9999999,"92018cf6-b194-44a9-bf07-0e20861bc6b8",NA,NA,NA,"1986-10-07",NA,NA,"FALSE",NA,296058,NA,NA,NA,"#jairusbyrd-NFL-FA-31","Inactive",NA,11,"jairusbyrd",5976,NA,"Jairus Byrd",NA,"nfl","Byrd","byrd","DB","203",8281,33,NA,"jairus",NA,"Jairus",NA,NA,"Oregon",9306,"FS",NA,5307,NA,31,NA,"Clayton (MO)",NA,"5'10""","332"
"10397",12568,9999999,"24a6423a-0c3f-4cfb-b25a-fc05c04c9f7f",NA,NA,NA,"1986-11-22",NA,NA,"FALSE",NA,296910,NA,NA,NA,"#brianhartline-NFL-FA-83","Inactive",NA,11,"brianhartline",6114,NA,"Brian Hartline",NA,"nfl","Hartline","hartline","WR","200",8330,33,NA,"brian",NA,"Brian",NA,NA,"Ohio State",9372,"WR",NA,5191,NA,83,NA,"GlenOak (OH)",NA,"6'2""","339"
"10398",4241470,163,"dbeff2ee-8d26-48f3-b345-3cd88c374c87",NA,NA,973968,"1998-08-08",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#xaviermckinney-NFL-GB-29","Active",1718124929710,4,"xaviermckinney",14617,"GB","Xavier McKinney",NA,"nfl","McKinney","mckinney","DB","201",21936,26,"1113708802101768192","xavier",NA,"Xavier",NA,NA,"Alabama",32706,"DB","9EDD2907414E",NA,"SS",29,NA,"Roswell (GA)",1,"72","6788"
"10399",2577892,9999999,"0b6d4047-2c3d-4727-8cd9-0ec66178c7a7",NA,NA,NA,"1993-07-22",NA,NA,"FALSE",NA,601609,NA,NA,NA,"#ryanmalleck-NFL-FA-82","Inactive",1542777332034,6,"ryanmalleck",11124,NA,"Ryan Malleck",NA,"nfl","Malleck","malleck","TE","253",18272,28,NA,"ryan",NA,"Ryan","00-0032650",NA,"Virginia Tech",29857,"TE",NA,11545,NA,82,NA,"Point Pleasant Borough (NJ)",NA,"77","3506"
"10400",3051371,9999999,"ac7b90e4-0f47-4f77-b521-7dc92043a9f3",NA,NA,741775,"1994-01-22",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#mikelove-NFL-FA-56","Active",1640729402182,5,"mikelove",13230,NA,"Mike Love",NA,"nfl","Love","love","DL","255",20253,29,"1116853133830520832","mike",NA,"Mike","00-0034511",NA,"South Florida",31605,"DE",NA,NA,NA,56,NA,"Countryside (FL)",NA,"75","5623"
"10401",4032749,457,"08df3736-14f2-465e-af74-cdcdebe19a66",NA,NA,924598,"1998-05-21",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#aaronparker-NFL-FA-21","Active",1661648159915,2,"aaronparker",14642,NA,"Aaron Parker",NA,"nfl","Parker","parker","WR","209",21969,24,"1116853332204322816","aaron",NA,"Aaron",NA,NA,"Rhode Island",33095,"WR",NA,NA,NA,21,NA,"Gwynn Park (MD)",NA,"74","7091"
"10402",NA,9999999,"",NA,NA,NA,NA,NA,NA,"FALSE",NA,728034,NA,NA,NA,"#duplicateplayer-NFL-BUF-0","Inactive",NA,0,"duplicateplayer",NA,"BUF","Duplicate Player",NA,"nfl","Player","player",NA,"",19673,NA,NA,"duplicate",NA,"Duplicate",NA,NA,NA,30602,NA,NA,NA,NA,0,NA,NA,NA,"","4754"
"10403",NA,669,"3a00b600-ea03-11ed-8d34-41182339b277",NA,NA,1172798,"2000-11-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#cjjohnson-NFL-FA-82","Active",1686000047730,1,"cjjohnson",17086,NA,"C.J. Johnson",NA,"nfl","Johnson","johnson","WR","225",NA,22,"1116853558742876160","cj",NA,"C.J.",NA,NA,"East Carolina",NA,"WR",NA,NA,NA,82,NA,"D.H. Conley (NC)",NA,"73","9759"
"10404",16741,9999999,"305c4a34-6428-418e-adf6-09f60e83c674",NA,NA,511492,"1990-11-15",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#michaelschofield-NFL-FA-71","Active",1700008535392,10,"michaelschofield",9426,NA,"Michael Schofield",NA,"nfl","Schofield","schofield","OG","301",16284,33,"1116852774353502208","michael",NA,"Michael","00-0031353",NA,"Michigan",27623,"T","EDFB1CBFB5D5",9549,NA,71,NA,"Carl Sandburg (IL)",NA,"78","2009"
"10405",3728248,9999999,"ded35e89-0ed7-44e2-8e97-5566330e6d3d",NA,NA,867748,"1997-06-27",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#alberthuggins-NFL-DAL-68","Active",1722992714050,5,"alberthuggins",13864,"DAL","Albert Huggins",NA,"nfl","Huggins","huggins","DL","305",20815,27,"1116853190583648256","albert",NA,"Albert"," 00-0035455",NA,"Clemson",32509,"DT","8A14281C8F4A",NA,"DL",68,NA,"Orangeburg-Wilkinson (SC)",NA,"75","6026"
"10406",12659,9999999,"75b812dc-cb66-43a8-93b5-b989c5dd073e",NA,NA,NA,"1986-04-04",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#andrewgardner-NFL-FA-69","Inactive",NA,11,"andrewgardner",6992,NA,"Andrew Gardner",NA,"nfl","Gardner","gardner","OL","308",8326,34,NA,"andrew",NA,"Andrew",NA,NA,"Georgia Tech",9445,"G",NA,NA,NA,69,NA,"Sandy Creek (GA)",NA,"6'6""","338"
"10407",2579604,9999999,"c682e8ea-fe48-45d2-af60-682a6125ab22",NA,NA,596417,"1993-01-05",NA,NA,"TRUE",NA,596417,NA,NA,NA,"#phillipdorsett-NFL-DEN-13","Active",1715694054996,9,"phillipdorsett",10208,"DEN","Phillip Dorsett",NA,"nfl","Dorsett","dorsett","WR","185",16790,31,"1113708827947069440","phillip",NA,"Phillip","00-0032208",NA,"Miami (FL)",28417,"WR","B18E30C5C56A",10381,"SWR",13,NA,"St. Thomas Aquinas (FL)",9,"70","2334"
"10408",NA,9999999,"865d4bf9-5d13-42a6-a8f9-a4e9a93c7375",NA,NA,1122505,"2000-05-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#alimmcneill-NFL-DET-54","Active",1709049315278,3,"alimmcneill",15522,"DET","Alim McNeill",NA,"nfl","McNeill","mcneill","DL","315",NA,24,"1113708813074067456","alim",NA,"Alim",NA,NA,"North Carolina State",NA,"NT","8E20E51CD259",NA,"RDT",54,NA,"Sanderson (NC)",1,"74","7679"
"10409",16787,795,"4c3c6b63-aa1f-4452-9d1d-662073f06142",NA,NA,NA,"1991-11-25",NA,NA,"TRUE",NA,599006,NA,NA,NA,"#marqiselee-NFL-FA-13","Inactive",1636498531560,8,"marqiselee",9453,NA,"Marqise Lee",NA,"nfl","Lee","lee","WR","196",16258,30,"1116852772017274880","marqise",NA,"Marqise","00-0031431",NA,"Southern California",27567,"WR",NA,9402,NA,13,NA,"Junipero Serra (CA)",NA,"72","1987"
